source  target  weight
Cas8f	cas_type_other	6.98
Csn2	cas_type_II-A	95.35
Csn2	cas_type_other	4.65
Avs3a	AVAST_type_III	93.02
Avs3a	meta	6.98
PD-T4-6	PD-T4-6	100.0
Cas8b	cas_type_I-B1	100.0
SoFic	SoFic	100.0
RT_UG35/AbiA/RT_UG25	DRT_class_I	100.0
Effector	meta	100.0
REase_II	DMS_other	16.47
REase_II	RM_type_II	75.29
REase_II	meta	8.24
Cas6	cas_type_III-D	42.35
Cas6	cas_type_III-A	36.47
Cas6	cas_type_other	3.53
Cas6	meta	15.29
HORMA	cbass_type_III	96.47
HORMA	meta	3.53
REase_II	RM_type_II	100.0
MTase_II	DMS_other	47.06
MTase_II	meta	50.59
PD-T4-6	PD-T4-6	100.0
NsnC	Menshen_other	11.76
NsnC	Menshen	88.24
NsnC	Menshen_other	11.76
NsnC	Menshen	88.24
mREase_II	DMS_other	95.29
mREase_II	meta	4.71
Cas5a/Cas5	cas_type_I-A	92.94
Cas5a/Cas5	cas_type_other	4.71
CARF9--CARF_HEPN_TM/CARF9--CARF_HEPN/Csx1/Csm6	cas_type_III-B	34.52
CARF9--CARF_HEPN_TM/CARF9--CARF_HEPN/Csx1/Csm6	cas_type_III-A	46.43
CARF9--CARF_HEPN_TM/CARF9--CARF_HEPN/Csx1/Csm6	meta	4.76
CARF9--CARF_HEPN_TM/CARF9--CARF_HEPN/Csx1/Csm6	cas_type_other	14.29
Cas3	cas_type_other	32.14
Cas3	meta	67.86
ThsB1	thoeris_type_I	88.1
ThsB1	meta	9.52
MTase_II	DMS_other	4.76
MTase_II	meta	92.86
DrmMII/MTase_II/REase_II	DMS_other	17.86
DrmMII/MTase_II/REase_II	VSPR	10.71
DrmMII/MTase_II/REase_II	RM_type_II	63.1
DrmMII/MTase_II/REase_II	meta	8.33
PD-T4-6	PD-T4-6	100.0
PtuB1	septu_type_I	9.52
PtuB1	meta	90.48
REase_II	RM_type_II	100.0
Effector	cbass_type_IV	80.95
Effector	cbass_other	7.14
Effector	cbass_type_I	7.14
KwaA	kiwa	100.0
AbiEi	AbiE	98.81
MkoB	Mokosh_TypeI	100.0
Cas8b	cas_type_I-B1	91.67
Cas8b	cas_type_other	8.33
DruE1/DruE3	meta	95.18
Orf5	DMS_other	30.12
Orf5	HEC-06	65.06
Orf5	meta	4.82
AbiLi	AbiL	25.3
AbiLi	meta	72.29
PtuB1	septu_type_I	98.8
Specificity_I/Specificity_II	DMS_other	100.0
Cas8b	cas_type_I-B1	92.77
Cas8b	cas_type_other	7.23
Cas4c	cas_type_I-C	98.8
PbeA	DMS_other	61.45
PbeA	meta	38.55
PD_DExK	cas_type_other	14.63
PD_DExK	meta	85.37
SngA	Shango	100.0
REase_II	DMS_other	4.88
REase_II	RM_type_II	95.12
PprPIWI/pAgo_II	argonaute_type_II	97.56
UzuA	Uzume	100.0
Cas5/Cas5b	meta	4.88
Cas5/Cas5b	cas_type_I-B1	85.37
Cas5/Cas5b	cas_type_other	9.76
PD-T4-6	PD-T4-6	100.0
NsnC	Menshen_other	4.88
NsnC	Menshen	95.12
Cas11/Csx19	cas_type_III-D	97.56
PtuA1	meta	4.88
PtuA1	septu_type_I	95.12
HTH_VI	DRT_other	4.94
HTH_VI	meta	95.06
AbiGii	AbiG	100.0
KwaA	kiwa	100.0
SspG	DMS_other	97.53
PD-T4-2_B	PD-T4-2	98.77
RTasTM	DRT_class_III	100.0
LmuC	Lamassu_Family	100.0
Cas5b	cas_type_I-B1	83.95
Cas5b	cas_type_other	16.05
ThsB1	meta	100.0
Control_protein/HTH_VI	DMS_other	36.25
Control_protein/HTH_VI	RM_type_II	41.25
Control_protein/HTH_VI	meta	20.0
LmuA	meta	95.0
HTH_VI	RM_type_II	7.5
HTH_VI	meta	90.0
HamB2/HamB1/SngC	DMS_other	12.5
HamB2/HamB1/SngC	meta	87.5
RmrT	RosmerTA	100.0
PtuB1	septu_type_I	85.0
PtuB1	meta	15.0
SduA	shedu	100.0
KwaA	kiwa	97.5
typeIV_DinG	cas_type_IV-A	95.0
typeIV_DinG	cas_type_other	5.0
LmuA	Lamassu_other	10.0
LmuA	Lamassu_Family	87.5
SspG	DMS_other	100.0
AbiEi	AbiE	100.0
LeoA	Dynamins	95.0
LeoA	meta	5.0
2TM-TIR	2TM-1TM-TIR	12.66
2TM-TIR	meta	87.34
ThsA1/ThsA2	thoeris_type_I	37.97
ThsA1/ThsA2	thoeris_type_II	55.7
ThsA1/ThsA2	thoeris_other	5.06
Cas4	cas_type_other	30.38
Cas4	meta	69.62
E2	cbass_type_IIs	96.2
E2	meta	3.8
ZorB2/ZorB1	zorya_other	100.0
GajB/REase_II	RM_type_II	97.47
Csn2	cas_type_II-A	89.87
Csn2	cas_type_other	10.13
JetB2	wadjet_type_II	77.22
JetB2	wadjet_other	22.78
REase_II	RM_type_II	100.0
PD-T4-9_A	PD-T4-9	98.73
Csm5	cas_type_III-A	100.0
BilD	ISG15-like_other	96.2
BilD	meta	3.8
PD_DExK/Effector/NucC	meta	94.87
PD_DExK/Effector/NucC	cbass_type_I	5.13
TniQ/TniQ_IB	cas_type_I-B2	41.03
TniQ/TniQ_IB	meta	56.41
HTH_VI/Control_protein	DMS_other	23.08
HTH_VI/Control_protein	DRT_other	10.26
HTH_VI/Control_protein	meta	66.67
RTasSLATT	DRT_other	33.33
RTasSLATT	DRT_class_II	48.72
RTasSLATT	meta	17.95
WYL	meta	100.0
TnsB	meta	100.0
Csx19	cas_type_III-D	100.0
typeIV_Cas7	cas_type_IV-A	74.36
typeIV_Cas7	cas_type_other	25.64
SAVED4--SAVED_LON/CRISPR-Lon/CARF/SAVED4--SAVED_LON_TM	cas_type_III-B	25.64
SAVED4--SAVED_LON/CRISPR-Lon/CARF/SAVED4--SAVED_LON_TM	cas_type_III-A	53.85
SAVED4--SAVED_LON/CRISPR-Lon/CARF/SAVED4--SAVED_LON_TM	cas_type_other	10.26
SAVED4--SAVED_LON/CRISPR-Lon/CARF/SAVED4--SAVED_LON_TM	meta	7.69
HNH_I-A/PtuB1	septu_type_I	92.31
HNH_I-A/PtuB1	meta	7.69
PD-T4-4_B	PD-T4-4	100.0
JetA1	wadjet_type_I	74.36
JetA1	wadjet_other	25.64
Cas8b	cas_type_I-B1	100.0
RmrT	RosmerTA	100.0
DUF4297	GAO_20	100.0
REase_II	DMS_other	10.26
REase_II	RM_type_II	87.18
PtuB1	septu_type_I	97.44
Cas12/Csx1	meta	92.21
JetC2/DruC1/LmuB	meta	100.0
HTH_VI	DRT_other	10.39
HTH_VI	meta	87.01
ATPase_I-A/PtuA1	septu_type_I	90.91
ATPase_I-A/PtuA1	meta	6.49
Effector	cbass_type_IIs	28.57
Effector	cbass_type_II	23.38
Effector	meta	18.18
Effector	cbass_type_I	29.87
CARF5--CARF_ADA/Csx1	cas_type_III-B	37.66
CARF5--CARF_ADA/Csx1	cas_adaptation	5.19
CARF5--CARF_ADA/Csx1	cas_type_III-A	46.75
CARF5--CARF_ADA/Csx1	meta	5.19
REase_II	RM_type_II	100.0
Csx19	cas_type_III-D	98.7
KwaB	kiwa	98.7
NsnB/AbiLi/GajA/AriA	Menshen_other	36.84
NsnB/AbiLi/GajA/AriA	meta	63.16
HTH_VI	DMS_other	7.89
HTH_VI	meta	89.47
Csx1/Csm6/CARF2--CARF_HEPN	cas_type_III-D	85.53
Csx1/Csm6/CARF2--CARF_HEPN	cas_type_other	3.95
Csx1/Csm6/CARF2--CARF_HEPN	meta	10.53
HTH_VI/Control_protein	DMS_other	10.53
HTH_VI/Control_protein	meta	89.47
Csa3	meta	100.0
NsnA	meta	97.37
LmuC	Lamassu_Family	100.0
Cas2/Cas2_IIIb/Cas2d	cas_type_III-B	7.89
Cas2/Cas2_IIIb/Cas2d	cas_type_III-D	7.89
Cas2/Cas2_IIIb/Cas2d	cas_adaptation	39.47
Cas2/Cas2_IIIb/Cas2d	cas_type_other	44.74
ShosT	ShosTA	94.74
ShosT	meta	5.26
AbiLii	AbiL	100.0
PtuB1	septu_type_I	100.0
LmuA	Lamassu_other	5.26
LmuA	Lamassu_Family	94.74
SoFic	SoFic	100.0
Cas8g	cas_type_I-G	100.0
HTH_VI/Control_protein	DMS_other	18.67
HTH_VI/Control_protein	RM_type_II	21.33
HTH_VI/Control_protein	meta	60.0
AbiEi	meta	100.0
JAB	meta	100.0
HEPN_IX	DRT_other	4.0
HEPN_IX	retron_IX	93.33
HTH_VI/RmrA	meta	100.0
LmuB/ZorA3	meta	100.0
Cmr5	cas_type_III-B	5.33
Cmr5	cas_type_other	94.67
HamB1	hachiman_type_I	98.67
Cas7g	cas_type_I-G	100.0
RdrA	meta	6.67
RdrA	RADAR	93.33
NsnC	Menshen_other	21.33
NsnC	Menshen	34.67
NsnC	meta	41.33
HamB1/SngC/BrxHI	DMS_other	28.0
HamB1/SngC/BrxHI	meta	72.0
REase_II	RM_type_II	100.0
Unk_06	cas_type_III-H	66.67
Unk_06	cas_type_other	10.67
Unk_06	meta	22.67
TniQ/TniQ_V	meta	100.0
HTH_VI	DRT_other	5.41
HTH_VI	meta	94.59
HTH_VI/RmrA	meta	100.0
AbiLi/AriA	AbiL	66.22
AbiLi/AriA	meta	31.08
Cas2b/Cas2_IIIa/Cas2g/Cas2/Cas2d	cas_type_III-B	16.22
Cas2b/Cas2_IIIa/Cas2g/Cas2/Cas2d	cas_type_III-A	37.84
Cas2b/Cas2_IIIa/Cas2g/Cas2/Cas2d	cas_adaptation	16.22
Cas2b/Cas2_IIIa/Cas2g/Cas2/Cas2d	cas_type_other	29.73
PD-T4-6	PD-T4-6	100.0
DruH3	druantia_type_III	100.0
OGG	cbass_other	8.11
OGG	cbass_type_IV	75.68
OGG	meta	16.22
DarT	darTG	91.89
DarT	meta	8.11
DpdB	DMS_other	74.32
DpdB	Dpd	16.22
DpdB	meta	6.76
RT	cas_type_other	100.0
RmrT	RosmerTA	100.0
NsnC	Menshen_other	8.11
NsnC	Menshen	91.89
Cas3d/Cas3a1/Cas3e	meta	5.41
Cas3d/Cas3a1/Cas3e	cas_type_I-B1	54.05
Cas3d/Cas3a1/Cas3e	cas_type_other	40.54
AbiLii	AbiL	100.0
DrmB	DMS_other	94.59
DrmB	disarm_type_II	5.41
LmuC	Lamassu_other	5.41
LmuC	Lamassu_Family	94.59
HEC-08A/NsnC	HEC-08	56.76
HEC-08A/NsnC	Menshen	40.54
WYL	cas_type_I-D	83.78
WYL	cas_type_other	8.11
WYL	meta	8.11
Cas56g	cas_type_I-G	83.78
Cas56g	cas_type_other	16.22
RmrT	RosmerTA	100.0
Csm3	cas_type_other	98.65
PD-T4-6	PD-T4-6	100.0
HamC2	hachiman_type_II	52.05
HamC2	hachiman_other	13.7
HamC2	meta	34.25
RTasNERD-Hel	meta	100.0
Cas8e	cas_type_I-E	97.26
JetB1	wadjet_type_I	57.53
JetB1	wadjet_other	42.47
DpdB	DMS_other	97.26
ZorA1/JetC2/LmuB/ZorA3	meta	97.26
Csm3/Cas7_IIId	cas_type_III-D	24.66
Csm3/Cas7_IIId	cas_type_other	75.34
AriB	Paris	95.89
AriB	meta	4.11
Effector	cbass_type_II	60.27
Effector	cbass_type_I	38.36
Cmr1	cas_type_III-C	93.15
Cmr1	cas_type_other	6.85
AbiEi	AbiE	100.0
NsnA	meta	100.0
QatA	meta	100.0
IetA	meta	97.22
mREase_IV	RM_type_IV	100.0
REase_II	RM_type_II	100.0
CARF7--CARF_DUF2103/CARF7--CARF/CARF7--CARF_RelE	cas_type_III-B	25.0
CARF7--CARF_DUF2103/CARF7--CARF/CARF7--CARF_RelE	cas_type_III-D	20.83
CARF7--CARF_DUF2103/CARF7--CARF/CARF7--CARF_RelE	cas_type_III-A	5.56
CARF7--CARF_DUF2103/CARF7--CARF/CARF7--CARF_RelE	cas_type_other	34.72
CARF7--CARF_DUF2103/CARF7--CARF/CARF7--CARF_RelE	meta	13.89
Cas8b	cas_type_I-B1	100.0
DUF2290	Helicase-DUF2290	100.0
HORMA	cbass_type_III	97.22
HNH	RM_type_HNH	100.0
RmrT	RosmerTA	100.0
REase_II	RM_type_II	100.0
KwaB	kiwa	100.0
PD-T4-7	PD-T4-7	100.0
Cas8g	cas_type_I-G	94.44
Cas8g	cas_type_other	5.56
DpdF/PsyrT/SngC/BrxHI	DMS_other	5.63
DpdF/PsyrT/SngC/BrxHI	meta	94.37
HTH_VI	meta	100.0
LmuB	meta	97.18
RmrT	RosmerTA	100.0
PycC	pycsar_effector	14.08
PycC	pycsar_unknown	85.92
REase_II	RM_type_II	98.59
AbiEi	AbiE	97.18
ZacB	meta	4.23
ZacB	Azaca	95.77
LmuC	Lamassu_other	11.27
LmuC	Lamassu_Family	88.73
CARF/SAVED4--SAVED_TM	cas_type_III-B	83.1
CARF/SAVED4--SAVED_TM	meta	11.27
REase_II	RM_type_II	100.0
KwaB	kiwa	100.0
Cas6a/Cas6	cas_type_III-B	11.27
Cas6a/Cas6	cas_type_I-A	77.46
Cas6a/Cas6	cas_type_III-A	5.63
Cas6a/Cas6	meta	4.23
PtuB1	meta	8.45
PtuB1	septu_type_I	91.55
IetA	meta	100.0
HTH_VI	meta	100.0
SspA/DndA	DMS_other	7.14
SspA/DndA	meta	92.86
OloA	Olokun	100.0
ZacA	Azaca	100.0
Effector/PycTM	pycsar_effector	100.0
PD-T4-6	PD-T4-6	100.0
RTasSLATT/Effector	DRT_class_I	91.43
RTasSLATT/Effector	cbass_type_I	8.57
PD-T4-9_C	PD-T4-9	91.43
PD-T4-9_C	meta	8.57
CARF1--CARF/CARF1--CARF_HEPN	cas_type_III-B	57.14
CARF1--CARF/CARF1--CARF_HEPN	cas_type_III-A	37.14
CARF1--CARF/CARF1--CARF_HEPN	cas_type_other	5.71
RexA	RexAB	100.0
PtuA1	septu_type_I	97.14
LeoA	Dynamins	100.0
Aga_TIR-PNTD1-PNTD2/Aga_REase-TIR-PNTD1-PNTD2	argonaute_type_I	100.0
ThsB1/bSEFIR	SEFIR	97.14
Csm3/Cmr1	cas_type_III-C	87.14
Csm3/Cmr1	cas_type_other	12.86
DruK	druantia_other	100.0
Specificity_I	DMS_other	36.23
Specificity_I	RM_type_I	62.32
ThsB1	thoeris_type_I	5.8
ThsB1	meta	94.2
PtuA1/AbiLi/AriA/NsnB/ATPase-Toprim_I-B	DRT_other	7.25
PtuA1/AbiLi/AriA/NsnB/ATPase-Toprim_I-B	HEC-04	14.49
PtuA1/AbiLi/AriA/NsnB/ATPase-Toprim_I-B	meta	78.26
Effector	meta	100.0
RmrA	meta	100.0
PD-Lambda-2_C	meta	100.0
NsnB/AbiLi/PtuA1/AriA	HEC-04	17.39
NsnB/AbiLi/PtuA1/AriA	meta	79.71
ThsA1/LmuA	Lamassu_Family	26.09
ThsA1/LmuA	meta	71.01
mREase_II	DMS_other	56.52
mREase_II	meta	43.48
Cas56g	cas_type_I-G	100.0
ZorC1	zorya_type_I	97.1
LmuA	Lamassu_other	4.35
LmuA	Lamassu_Family	95.65
Cas8b	cas_type_I-B1	97.1
PtuA1	septu_type_I	95.65
PtuA1	meta	4.35
Cas3d/SngC	DMS_other	8.7
Cas3d/SngC	cas_type_I-D	91.3
HTH_VI	meta	100.0
HTH_VI/RmrA	DMS_other	5.88
HTH_VI/RmrA	meta	94.12
WYL	meta	100.0
Cas13	meta	100.0
LmuB	meta	100.0
KwaB	kiwa	95.59
KwaB	meta	4.41
Aga_Cas4-like_Nuc	argonaute_type_II	100.0
Effector/PycTM	pycsar_effector	55.88
Effector/PycTM	meta	44.12
spbK	spbK	97.06
2TM_IV	retron_IV	100.0
Effector	cbass_other	13.24
Effector	cbass_type_III	5.88
Effector	meta	8.82
Effector	cbass_type_I	72.06
PtuB1	septu_type_I	100.0
HTH_VI	meta	97.01
Effector/PD-T4-6	PD-T4-6	98.51
ZorB1/ZorB3	meta	100.0
KwaA	meta	100.0
LmuB	Lamassu_Family	80.6
LmuB	meta	19.4
NsnC	Menshen	97.01
PifA/QatA	PifA	38.81
PifA/QatA	meta	61.19
MkoA/PD-T4-6	PD-T4-6	98.51
DpdI	Dpd	91.04
DpdI	meta	8.96
CARF1--CARF_HEPN/Csx1	cas_type_III-A	97.01
Cas5_IIId	cas_type_other	97.01
SduA	shedu	100.0
AbiEi	meta	100.0
QueC	cbass_other	6.06
QueC	meta	93.94
MzaA	meta	100.0
HTH_VI/Control_protein	DMS_other	21.21
HTH_VI/Control_protein	DRT_other	9.09
HTH_VI/Control_protein	RM_type_II	3.03
HTH_VI/Control_protein	meta	66.67
IetA	ietAS	100.0
AbiLii	AbiL	100.0
Csn2	cas_type_II-A	84.85
Csn2	cas_type_other	15.15
DUF3800_VII	DRT_other	27.27
DUF3800_VII	retron_VII-A2	72.73
JetB1	wadjet_type_I	84.85
JetB1	wadjet_other	15.15
PbeC/DndD	DMS_other	90.91
PbeC/DndD	PT_DndABCDE	9.09
Specificity_I	DMS_other	22.73
Specificity_I	RM_type_I	77.27
RmrT	RosmerTA	100.0
Cas2/Cas2b/Cas2g	cas_type_III-B	15.15
Cas2/Cas2b/Cas2g	cas_type_III-D	33.33
Cas2/Cas2b/Cas2g	cas_adaptation	24.24
Cas2/Cas2b/Cas2g	cas_type_I-G	6.06
Cas2/Cas2b/Cas2g	cas_type_III-A	12.12
Cas2/Cas2b/Cas2g	cas_type_other	9.09
MkoA	Mokosh_TypeI	39.39
MkoA	meta	60.61
DrmC	DMS_other	98.48
AriB	Paris	100.0
ZorE2	zorya_type_II	100.0
SP_VI	DRT_other	3.03
SP_VI	retron_VI	96.97
REase_II	DMS_other	18.18
REase_II	RM_type_II	81.82
AbiEi	AbiE	100.0
Cas7b	cas_type_I-B1	89.39
Cas7b	cas_type_other	10.61
typeIV_Cas5	cas_type_IV-D	3.03
typeIV_Cas5	cas_type_IV-B	66.67
typeIV_Cas5	cas_type_IV-A	15.15
typeIV_Cas5	cas_type_other	15.15
Cas6e/typeIV_Cas6/Cas6	cas_type_other	100.0
Cas6a/Cas6	cas_type_III-A	10.61
Cas6a/Cas6	cas_type_I-A	45.45
Cas6a/Cas6	cas_type_other	31.82
Cas6a/Cas6	meta	12.12
Cas6	cas_type_III-B	3.03
Cas6	cas_type_III-D	12.12
Cas6	cas_type_other	84.85
PD-T4-1	PD-T4-1	100.0
PD_DExK	meta	100.0
CSD_V	meta	100.0
HTH_VI/Control_protein	DRT_other	6.15
HTH_VI/Control_protein	meta	93.85
NsnB/AbiLi/AriA	gabija	4.62
NsnB/AbiLi/AriA	meta	95.38
MkoA	meta	100.0
HTH_VI	meta	100.0
HEC-01B	HEC-01	9.23
HEC-01B	meta	90.77
HamC2	hachiman_type_II	15.38
HamC2	hachiman_other	6.15
HamC2	meta	78.46
Csx18	cas_type_III-B	75.38
Csx18	cas_adaptation	18.46
Csx18	cas_type_other	3.08
Csx18	meta	3.08
Cas5/Cas5b	cas_type_I-B1	87.69
Cas5/Cas5b	cas_type_other	12.31
REase_II	RM_type_II	100.0
RTasHEPN	DRT_class_I	98.46
OGG	cbass_other	9.23
OGG	meta	90.77
ThsB1/TIR-NLR	TIR-NLR	98.46
CARF3--CARF	cas_type_III-A	3.12
CARF3--CARF	cas_type_other	87.5
CARF3--CARF	meta	9.38
IetS/subtilase	meta	100.0
ZorB1/ZorB3	meta	100.0
KwaA	kiwa	87.5
KwaA	meta	12.5
HNH/UzuA	Uzume	3.12
HNH/UzuA	RM_type_HNH	96.88
Cas11	cas_type_III-D	9.38
Cas11	cas_type_other	90.62
LmuC	Lamassu_other	18.75
LmuC	Lamassu_Family	81.25
Csx27/tm_4	cas_type_VI	93.75
Csx27/tm_4	meta	6.25
ZorA1/ZorA3	zorya_other	100.0
RmrT	RosmerTA	100.0
DruB1	druantia_other	100.0
Effector	cbass_type_II	31.25
Effector	cbass_type_I	68.75
pVip	viperin_other	3.12
pVip	viperin_solo	96.88
TmtA	Tiamat	100.0
LeoA	Dynamins	66.67
LeoA	meta	33.33
MkoB/DrmC	DMS_other	9.52
MkoB/DrmC	meta	90.48
Effector	meta	96.83
Effector	cbass_type_I	3.17
HTH_VI/RmrA/Control_protein	meta	100.0
PD-T4-4_B	meta	100.0
Cas3b/Cas3e	cas_type_I-A	3.17
Cas3b/Cas3e	cas_type_other	12.7
Cas3b/Cas3e	cas_type_I-B1	66.67
Cas3b/Cas3e	meta	17.46
Cmr4/Csm3	cas_type_III-B	90.48
Cmr4/Csm3	cas_type_other	9.52
Specificity_I	DMS_other	93.65
Specificity_I	meta	4.76
Cas10_Id	cas_type_I-D	100.0
RTasHEPN	DRT_class_I	98.41
DrmB	DMS_other	77.78
DrmB	disarm_type_II	22.22
Cas5d	cas_type_I-D	100.0
CorA	cas_type_III-D	25.4
CorA	cas_adaptation	3.17
CorA	cas_type_I-B1	3.17
CorA	cas_type_other	19.05
CorA	meta	49.21
Cas7d	cas_type_I-D	100.0
E2/E1-E2	cbass_type_IIs	55.56
E2/E1-E2	pycsar_other	42.86
Cas10	cas_type_III-D	3.17
Cas10	cas_type_other	96.83
Cas7d	cas_type_I-D	96.83
Cas7d	cas_type_other	3.17
JetB1	wadjet_type_I	26.98
JetB1	wadjet_other	73.02
MkoA	Mokosh_TypeI	12.9
MkoA	meta	87.1
Cas8g	cas_type_I-G	91.94
Cas8g	cas_type_other	8.06
C3a55	meta	100.0
NsnB/AbiLi/PtuA1/AriA	septu_type_I	6.45
NsnB/AbiLi/PtuA1/AriA	meta	93.55
HamA1/LmuA	Lamassu_other	9.68
HamA1/LmuA	meta	90.32
PP2C	TerY-P_other	25.81
PP2C	TerY-P	74.19
AbiLi/PtuA1/AriA	Paris	93.55
AbiLi/PtuA1/AriA	meta	6.45
REase_II	DMS_other	6.45
REase_II	RM_type_II	93.55
CARF1--CARF_HEPN	cas_type_III-B	17.74
CARF1--CARF_HEPN	cas_type_III-A	46.77
CARF1--CARF_HEPN	cas_type_other	29.03
CARF1--CARF_HEPN	meta	6.45
LmuC	Lamassu_other	19.35
LmuC	Lamassu_Family	80.65
Aga_REase-PNTD1-PNTD2	argonaute_type_I	96.77
Aga_REase-PNTD1-PNTD2	meta	3.23
HamA1	hachiman_type_I	100.0
ShosT	ShosTA	54.84
ShosT	meta	45.16
CARF_m11--CARF_HEPNnew_CARF	cas_type_III-D	87.1
CARF_m11--CARF_HEPNnew_CARF	cas_type_other	12.9
NsnC	Menshen_other	45.16
NsnC	Menshen	54.84
ZorA1	zorya_other	77.42
ZorA1	zorya_type_I	22.58
LmuC	Lamassu_other	25.81
LmuC	Lamassu_Family	74.19
BrxB	DMS_other	48.39
BrxB	brex_type_I	45.16
BrxB	brex_type_VI	6.45
PD_DExK/Cas4	cas_adaptation	4.84
PD_DExK/Cas4	cas_type_IV-C	8.06
PD_DExK/Cas4	cas_type_I-A	46.77
PD_DExK/Cas4	cas_type_other	38.71
Cas11e	cas_type_other	9.68
Cas11e	cas_type_I-E	90.32
Cas3/Cas3b/Cas3c	cas_type_I-B1	80.65
Cas3/Cas3b/Cas3c	cas_type_other	19.35
HNH	RM_type_HNH	100.0
SoFic	SoFic	100.0
PD-Lambda-2_A	PD-Lambda-2	100.0
Csx1/Cas12f	cas_type_III-B	9.84
Csx1/Cas12f	cas_type_V	6.56
Csx1/Cas12f	cas_type_other	3.28
Csx1/Cas12f	meta	80.33
HTH_VI/RmrA/Control_protein	DRT_other	4.92
HTH_VI/RmrA/Control_protein	RM_type_II	4.92
HTH_VI/RmrA/Control_protein	meta	86.89
HTH_VI/RmrA/Control_protein	retron_VI	3.28
TniQ	meta	100.0
PtuB1/ThsC2	septu_type_I	3.28
PtuB1/ThsC2	meta	96.72
Cas12f/Csx1	cas_type_other	3.28
Cas12f/Csx1	meta	96.72
HTH_VI/Control_protein	DMS_other	3.28
HTH_VI/Control_protein	DRT_other	3.28
HTH_VI/Control_protein	meta	93.44
PD-Lambda-4_A/LmuA	Lamassu_Family	13.11
PD-Lambda-4_A/LmuA	meta	86.89
ShosA	meta	100.0
CARF9--CARF_HEPN/CARF/Csx1/Csm6	cas_type_III-B	26.23
CARF9--CARF_HEPN/CARF/Csx1/Csm6	cas_type_V	3.28
CARF9--CARF_HEPN/CARF/Csx1/Csm6	cas_type_III-A	52.46
CARF9--CARF_HEPN/CARF/Csx1/Csm6	cas_type_other	6.56
CARF9--CARF_HEPN/CARF/Csx1/Csm6	meta	11.48
Cas7b/Cas7	cas_type_I-B1	93.44
Cas7b/Cas7	cas_type_other	6.56
DruC1	druantia_type_I	47.54
DruC1	druantia_other	52.46
LmuC	Lamassu_Family	100.0
ATPase_I-A/PtuA1	retron_I-A	49.18
ATPase_I-A/PtuA1	septu_type_I	6.56
ATPase_I-A/PtuA1	DRT_other	9.84
ATPase_I-A/PtuA1	meta	27.87
ATPase_I-A/PtuA1	septu_other	6.56
REase_II	RM_type_II	98.36
AriB	Paris	90.16
AriB	meta	9.84
REase_II	RM_type_II	100.0
Cas8b	cas_type_I-B1	100.0
DpdF/PsyrT	DMS_other	34.43
DpdF/PsyrT	meta	65.57
PtuB1	septu_type_I	100.0
MkoA/MkoC	Mokosh_TypeII	13.33
MkoA/MkoC	meta	86.67
GajB/C3a187	meta	100.0
MkoA	Mokosh_TypeI	80.0
MkoA	meta	20.0
HTH_VI	DRT_other	10.0
HTH_VI	meta	90.0
HTH_VI/Control_protein	DMS_other	30.0
HTH_VI/Control_protein	meta	70.0
AbiLi/PtuA1/LmuB/AriA	meta	100.0
RTasNERD-Hel/C3a187	DRT_other	6.67
RTasNERD-Hel/C3a187	meta	93.33
Aga_Cas4-like_Nuc/DruK	meta	100.0
MTase_II	DMS_other	16.67
MTase_II	RM_type_II	6.67
MTase_II	meta	75.0
LeoBC	Dynamins	96.67
LeoBC	meta	3.33
REase_II	RM_type_II	100.0
GajB	gabija	98.33
Hp3	3HP	100.0
PD-T4-10_A	PD-T4-10	93.33
PD-T4-10_A	meta	6.67
bSEFIR	SEFIR	100.0
Csm5	cas_type_III-A	80.0
Csm5	cas_type_other	20.0
Orf5	DMS_other	91.67
Orf5	PT_SspE	3.33
Orf5	HEC-06	3.33
OloA	Olokun	100.0
PycTM	pycsar_effector	100.0
ZorD1/DpdE	zorya_other	6.67
ZorD1/DpdE	DMS_other	3.33
ZorD1/DpdE	meta	90.0
Specificity_I/Specificity_II	DMS_other	31.67
Specificity_I/Specificity_II	RM_type_I	68.33
REase_II	RM_type_II	100.0
Csm2	cas_type_III-A	86.67
Csm2	cas_type_other	13.33
REase_II	RM_type_II	100.0
DruC1	druantia_other	100.0
RTasSLATT	DRT_class_II	86.67
RTasSLATT	DRT_class_I	6.67
RTasSLATT	meta	6.67
Csm3	cas_type_other	100.0
E1-E2	cbass_type_II	90.0
E1-E2	meta	3.33
E1-E2	pycsar_other	6.67
RmrA	meta	100.0
Effector	meta	100.0
TIR-TM	meta	100.0
ZorB1/ZorB3	zorya_other	6.78
ZorB1/ZorB3	meta	93.22
Cas4/DruK	cas_type_other	3.39
Cas4/DruK	meta	96.61
NsnB/AbiLi/PtuA1/AriA	Menshen_other	6.78
NsnB/AbiLi/PtuA1/AriA	meta	93.22
DpdE/ZorD1	DMS_other	15.25
DpdE/ZorD1	meta	84.75
Unk_03	cas_type_III-B	69.49
Unk_03	cas_type_III-D	3.39
Unk_03	cas_type_III-A	16.95
Unk_03	cas_type_other	3.39
Unk_03	meta	6.78
Effector	cbass_type_IIs	3.39
Effector	cbass_type_I	96.61
AbiEi	AbiE	94.92
AbiEi	meta	5.08
DpdF	DMS_other	3.39
DpdF	meta	96.61
PD-Lambda-5_A	PD-Lambda-5	100.0
NsnC	Menshen_other	3.39
NsnC	Menshen	96.61
JetD2/JetD1	wadjet_type_II	16.95
JetD2/JetD1	wadjet_other	64.41
JetD2/JetD1	meta	18.64
